file_path,label_name,label_id,split
data\train\Chậm lại\618392.mp4,Chậm lại,24,val
data\train\Chậm lại\643118.mp4,Chậm lại,24,train
data\train\Chậm lại\684482.mp4,Chậm lại,24,train
data\train\Chậm lại\703634.mp4,Chậm lại,24,train
data\train\Chậm lại\740967.mp4,Chậm lại,24,train
data\train\Chậm lại\760356.mp4,Chậm lại,24,train
data\train\Chậm lại\787926.mp4,Chậm lại,24,train
data\train\Chậm lại\805477.mp4,Chậm lại,24,train
data\train\Chậm lại\821024.mp4,Chậm lại,24,val
data\train\Chậm lại\829716.mp4,Chậm lại,24,train
data\train\Chậm lại\830180.mp4,Chậm lại,24,val
data\train\Chậm lại\853240.mp4,Chậm lại,24,train
data\train\Chậm lại\887443.mp4,Chậm lại,24,train
data\train\Chậm lại\887625.mp4,Chậm lại,24,train
data\train\Chậm lại\905819.mp4,Chậm lại,24,train
data\train\Chậm lại\907451.mp4,Chậm lại,24,train
data\train\Chậm lại\916232.mp4,Chậm lại,24,val
data\train\Chậm lại\943170.mp4,Chậm lại,24,train
data\train\Chậm lại\945742.mp4,Chậm lại,24,train
data\train\Chậm lại\958179.mp4,Chậm lại,24,train
data\train\Chậm lại\989545.mp4,Chậm lại,24,val
data\train\Chậm lại\991014.mp4,Chậm lại,24,train
data\train\Con gấu\128276.mp4,Con gấu,28,train
data\train\Con gấu\128418.mp4,Con gấu,28,val
data\train\Con gấu\130434.mp4,Con gấu,28,train
data\train\Con gấu\152727.mp4,Con gấu,28,train
data\train\Con gấu\188025.mp4,Con gấu,28,val
data\train\Con gấu\233827.mp4,Con gấu,28,val
data\train\Con gấu\242291.mp4,Con gấu,28,train
data\train\Con gấu\273061.mp4,Con gấu,28,train
data\train\Con gấu\290556.mp4,Con gấu,28,train
data\train\Con gấu\321941.mp4,Con gấu,28,train
data\train\Con gấu\330080.mp4,Con gấu,28,train
data\train\Con gấu\372793.mp4,Con gấu,28,train
data\train\Con gấu\386193.mp4,Con gấu,28,val
data\train\Con gấu\391773.mp4,Con gấu,28,train
data\train\Con gấu\442722.mp4,Con gấu,28,train
data\train\Con gấu\443254.mp4,Con gấu,28,train
data\train\Con gấu\452457.mp4,Con gấu,28,val
data\train\Con gấu\453894.mp4,Con gấu,28,train
data\train\Con gấu\497519.mp4,Con gấu,28,train
data\train\Con gấu\497542.mp4,Con gấu,28,val
data\train\Con gấu\507746.mp4,Con gấu,28,train
data\train\Con gấu\513160.mp4,Con gấu,28,train
data\train\Con gấu\523956.mp4,Con gấu,28,train
data\train\Con gấu\549433.mp4,Con gấu,28,val
data\train\Con gấu\557007.mp4,Con gấu,28,train
data\train\Con gấu\576786.mp4,Con gấu,28,train
data\train\Con gấu\584125.mp4,Con gấu,28,train
data\train\Con gấu\590094.mp4,Con gấu,28,train
data\train\Con gấu\609232.mp4,Con gấu,28,train
data\train\Con gấu\660069.mp4,Con gấu,28,train
data\train\Con gấu\691807.mp4,Con gấu,28,train
data\train\Con gấu\720644.mp4,Con gấu,28,train
data\train\Con gấu\752483.mp4,Con gấu,28,train
data\train\Con gấu\773971.mp4,Con gấu,28,val
data\train\Con gấu\795205.mp4,Con gấu,28,train
data\train\Con gấu\801364.mp4,Con gấu,28,train
data\train\Con gấu\812131.mp4,Con gấu,28,train
data\train\Con gấu\859359.mp4,Con gấu,28,train
data\train\Con gấu\898207.mp4,Con gấu,28,train
data\train\Con gấu\936912.mp4,Con gấu,28,train
data\train\Con gấu\981334.mp4,Con gấu,28,train
data\train\Cá\109767.mp4,Cá,15,train
data\train\Cá\172132.mp4,Cá,15,train
data\train\Cá\176066.mp4,Cá,15,train
data\train\Cá\176819.mp4,Cá,15,train
data\train\Cá\204837.mp4,Cá,15,train
data\train\Cá\237235.mp4,Cá,15,train
data\train\Cá\238890.mp4,Cá,15,train
data\train\Cá\265409.mp4,Cá,15,train
data\train\Cá\314181.mp4,Cá,15,train
data\train\Cá\323508.mp4,Cá,15,train
data\train\Cá\350280.mp4,Cá,15,train
data\train\Cá\356150.mp4,Cá,15,train
data\train\Cá\373432.mp4,Cá,15,train
data\train\Cá\378082.mp4,Cá,15,train
data\train\Cá\378517.mp4,Cá,15,train
data\train\Cá\398830.mp4,Cá,15,train
data\train\Cá\414569.mp4,Cá,15,val
data\train\Cá\417212.mp4,Cá,15,train
data\train\Cá\429445.mp4,Cá,15,val
data\train\Cá\431535.mp4,Cá,15,train
data\train\Cá\431737.mp4,Cá,15,train
data\train\Cá\465962.mp4,Cá,15,train
data\train\Cá\487477.mp4,Cá,15,val
data\train\Cá\515011.mp4,Cá,15,train
data\train\Cá\559469.mp4,Cá,15,train
data\train\Cá\579434.mp4,Cá,15,val
data\train\Cá\580547.mp4,Cá,15,train
data\train\Cá\630458.mp4,Cá,15,val
data\train\Cá\648177.mp4,Cá,15,train
data\train\Cá\663750.mp4,Cá,15,val
data\train\Cá\669605.mp4,Cá,15,train
data\train\Cá\690341.mp4,Cá,15,train
data\train\Cá\692683.mp4,Cá,15,train
data\train\Cá\751332.mp4,Cá,15,train
data\train\Cá\776856.mp4,Cá,15,train
data\train\Cá\802258.mp4,Cá,15,val
data\train\Cá\804318.mp4,Cá,15,train
data\train\Cá\837715.mp4,Cá,15,train
data\train\Cá\850981.mp4,Cá,15,train
data\train\Cá\888387.mp4,Cá,15,val
data\train\Cá\974244.mp4,Cá,15,train
data\train\Cách ly\108203.mp4,Cách ly,16,train
data\train\Cách ly\654634.mp4,Cách ly,16,train
data\train\Cách ly\741390.mp4,Cách ly,16,train
data\train\Cách ly\785743.mp4,Cách ly,16,val
data\train\Cách ly\946305.mp4,Cách ly,16,train
data\train\Cám dỗ\103717.mp4,Cám dỗ,17,train
data\train\Cám dỗ\110139.mp4,Cám dỗ,17,train
data\train\Cám dỗ\146228.mp4,Cám dỗ,17,train
data\train\Cám dỗ\153266.mp4,Cám dỗ,17,train
data\train\Cám dỗ\196781.mp4,Cám dỗ,17,val
data\train\Cám dỗ\208618.mp4,Cám dỗ,17,train
data\train\Cám dỗ\212235.mp4,Cám dỗ,17,train
data\train\Cám dỗ\221035.mp4,Cám dỗ,17,train
data\train\Cám dỗ\237174.mp4,Cám dỗ,17,train
data\train\Cám dỗ\240814.mp4,Cám dỗ,17,val
data\train\Cám dỗ\262998.mp4,Cám dỗ,17,train
data\train\Cám dỗ\269430.mp4,Cám dỗ,17,train
data\train\Cám dỗ\313487.mp4,Cám dỗ,17,train
data\train\Cám dỗ\320861.mp4,Cám dỗ,17,train
data\train\Cám dỗ\363319.mp4,Cám dỗ,17,train
data\train\Cám dỗ\374680.mp4,Cám dỗ,17,train
data\train\Cám dỗ\376807.mp4,Cám dỗ,17,train
data\train\Cám dỗ\377312.mp4,Cám dỗ,17,train
data\train\Cám dỗ\385577.mp4,Cám dỗ,17,train
data\train\Cám dỗ\390120.mp4,Cám dỗ,17,train
data\train\Cám dỗ\395442.mp4,Cám dỗ,17,val
data\train\Cám dỗ\413921.mp4,Cám dỗ,17,train
data\train\Cám dỗ\449759.mp4,Cám dỗ,17,val
data\train\Cám dỗ\459536.mp4,Cám dỗ,17,train
data\train\Cám dỗ\544151.mp4,Cám dỗ,17,train
data\train\Cám dỗ\548462.mp4,Cám dỗ,17,train
data\train\Cám dỗ\563298.mp4,Cám dỗ,17,train
data\train\Cám dỗ\612262.mp4,Cám dỗ,17,train
data\train\Cám dỗ\629959.mp4,Cám dỗ,17,train
data\train\Cám dỗ\678478.mp4,Cám dỗ,17,val
data\train\Cám dỗ\680097.mp4,Cám dỗ,17,train
data\train\Cám dỗ\681542.mp4,Cám dỗ,17,train
data\train\Cám dỗ\688153.mp4,Cám dỗ,17,val
data\train\Cám dỗ\734210.mp4,Cám dỗ,17,train
data\train\Cám dỗ\765046.mp4,Cám dỗ,17,train
data\train\Cám dỗ\765095.mp4,Cám dỗ,17,val
data\train\Cám dỗ\768061.mp4,Cám dỗ,17,val
data\train\Cám dỗ\795613.mp4,Cám dỗ,17,train
data\train\Cám dỗ\800305.mp4,Cám dỗ,17,val
data\train\Cám dỗ\820892.mp4,Cám dỗ,17,train
data\train\Cám dỗ\839945.mp4,Cám dỗ,17,train
data\train\Cám dỗ\852470.mp4,Cám dỗ,17,train
data\train\Cám dỗ\877236.mp4,Cám dỗ,17,train
data\train\Cám dỗ\878480.mp4,Cám dỗ,17,train
data\train\Cám dỗ\908577.mp4,Cám dỗ,17,train
data\train\Cám dỗ\956795.mp4,Cám dỗ,17,train
data\train\Cám dỗ\969634.mp4,Cám dỗ,17,train
data\train\Cám dỗ\987204.mp4,Cám dỗ,17,val
data\train\Cám dỗ\994343.mp4,Cám dỗ,17,train
data\train\Có thể\120324.mp4,Có thể,29,train
data\train\Có thể\154615.mp4,Có thể,29,train
data\train\Có thể\171951.mp4,Có thể,29,train
data\train\Có thể\185884.mp4,Có thể,29,train
data\train\Có thể\335113.mp4,Có thể,29,train
data\train\Có thể\364525.mp4,Có thể,29,train
data\train\Có thể\466960.mp4,Có thể,29,train
data\train\Có thể\542042.mp4,Có thể,29,train
data\train\Có thể\593152.mp4,Có thể,29,train
data\train\Có thể\665621.mp4,Có thể,29,val
data\train\Có thể\781725.mp4,Có thể,29,train
data\train\Có thể\885408.mp4,Có thể,29,train
data\train\Có thể\888539.mp4,Có thể,29,val
data\train\Có thể\972335.mp4,Có thể,29,val
data\train\Có thể\975467.mp4,Có thể,29,train
data\train\Cơ thể\132537.mp4,Cơ thể,30,train
data\train\Cơ thể\142213.mp4,Cơ thể,30,val
data\train\Cơ thể\783414.mp4,Cơ thể,30,train
data\train\Cơ thể\890870.mp4,Cơ thể,30,train
data\train\Cơ thể\919182.mp4,Cơ thể,30,train
data\train\Cảm ơn\125990.mp4,Cảm ơn,19,train
data\train\Cảm ơn\141832.mp4,Cảm ơn,19,train
data\train\Cảm ơn\143860.mp4,Cảm ơn,19,train
data\train\Cảm ơn\207786.mp4,Cảm ơn,19,train
data\train\Cảm ơn\233636.mp4,Cảm ơn,19,train
data\train\Cảm ơn\255287.mp4,Cảm ơn,19,train
data\train\Cảm ơn\262060.mp4,Cảm ơn,19,train
data\train\Cảm ơn\266931.mp4,Cảm ơn,19,val
data\train\Cảm ơn\270395.mp4,Cảm ơn,19,train
data\train\Cảm ơn\285652.mp4,Cảm ơn,19,val
data\train\Cảm ơn\288073.mp4,Cảm ơn,19,train
data\train\Cảm ơn\320281.mp4,Cảm ơn,19,train
data\train\Cảm ơn\348237.mp4,Cảm ơn,19,train
data\train\Cảm ơn\360222.mp4,Cảm ơn,19,train
data\train\Cảm ơn\361650.mp4,Cảm ơn,19,train
data\train\Cảm ơn\379766.mp4,Cảm ơn,19,train
data\train\Cảm ơn\423232.mp4,Cảm ơn,19,val
data\train\Cảm ơn\448321.mp4,Cảm ơn,19,train
data\train\Cảm ơn\470858.mp4,Cảm ơn,19,train
data\train\Cảm ơn\475190.mp4,Cảm ơn,19,train
data\train\Cảm ơn\482364.mp4,Cảm ơn,19,train
data\train\Cảm ơn\487151.mp4,Cảm ơn,19,train
data\train\Cảm ơn\526117.mp4,Cảm ơn,19,val
data\train\Cảm ơn\531712.mp4,Cảm ơn,19,train
data\train\Cảm ơn\532322.mp4,Cảm ơn,19,train
data\train\Cảm ơn\550664.mp4,Cảm ơn,19,val
data\train\Cảm ơn\679364.mp4,Cảm ơn,19,train
data\train\Cảm ơn\687080.mp4,Cảm ơn,19,train
data\train\Cảm ơn\710805.mp4,Cảm ơn,19,val
data\train\Cảm ơn\750810.mp4,Cảm ơn,19,train
data\train\Cảm ơn\799330.mp4,Cảm ơn,19,train
data\train\Cảm ơn\802448.mp4,Cảm ơn,19,train
data\train\Cảm ơn\815198.mp4,Cảm ơn,19,train
data\train\Cảm ơn\835343.mp4,Cảm ơn,19,train
data\train\Cảm ơn\870763.mp4,Cảm ơn,19,val
data\train\Cảm ơn\872343.mp4,Cảm ơn,19,train
data\train\Cảm ơn\885884.mp4,Cảm ơn,19,train
data\train\Cảm ơn\918011.mp4,Cảm ơn,19,train
data\train\Cảm ơn\920391.mp4,Cảm ơn,19,train
data\train\Cảm ơn\925622.mp4,Cảm ơn,19,val
data\train\Cảm ơn\934794.mp4,Cảm ơn,19,train
data\train\Cảm ơn\938742.mp4,Cảm ơn,19,train
data\train\Cảm ơn\941204.mp4,Cảm ơn,19,val
data\train\Cảm ơn\950132.mp4,Cảm ơn,19,train
data\train\Cảm ơn\950155.mp4,Cảm ơn,19,train
data\train\Cảm ơn\975136.mp4,Cảm ơn,19,train
data\train\Cần\137778.mp4,Cần,18,train
data\train\Cần\178898.mp4,Cần,18,train
data\train\Cần\217308.mp4,Cần,18,train
data\train\Cần\256294.mp4,Cần,18,train
data\train\Cần\672092.mp4,Cần,18,train
data\train\Cần\824586.mp4,Cần,18,val
data\train\Cứu\121369.mp4,Cứu,31,train
data\train\Cứu\126925.mp4,Cứu,31,train
data\train\Cứu\213349.mp4,Cứu,31,train
data\train\Cứu\219946.mp4,Cứu,31,train
data\train\Cứu\220096.mp4,Cứu,31,train
data\train\Cứu\232352.mp4,Cứu,31,train
data\train\Cứu\259784.mp4,Cứu,31,train
data\train\Cứu\271720.mp4,Cứu,31,train
data\train\Cứu\275939.mp4,Cứu,31,train
data\train\Cứu\309044.mp4,Cứu,31,train
data\train\Cứu\328552.mp4,Cứu,31,train
data\train\Cứu\350132.mp4,Cứu,31,train
data\train\Cứu\359295.mp4,Cứu,31,train
data\train\Cứu\368690.mp4,Cứu,31,val
data\train\Cứu\426147.mp4,Cứu,31,val
data\train\Cứu\427110.mp4,Cứu,31,train
data\train\Cứu\486814.mp4,Cứu,31,train
data\train\Cứu\493537.mp4,Cứu,31,train
data\train\Cứu\515922.mp4,Cứu,31,train
data\train\Cứu\587623.mp4,Cứu,31,train
data\train\Cứu\596564.mp4,Cứu,31,train
data\train\Cứu\691364.mp4,Cứu,31,val
data\train\Cứu\703766.mp4,Cứu,31,val
data\train\Cứu\706794.mp4,Cứu,31,train
data\train\Cứu\735324.mp4,Cứu,31,train
data\train\Cứu\736745.mp4,Cứu,31,val
data\train\Cứu\751517.mp4,Cứu,31,train
data\train\Cứu\801978.mp4,Cứu,31,val
data\train\Cứu\810250.mp4,Cứu,31,train
data\train\Cứu\833442.mp4,Cứu,31,train
data\train\Cứu\849747.mp4,Cứu,31,train
data\train\Cứu\853252.mp4,Cứu,31,train
data\train\Cứu\884256.mp4,Cứu,31,train
data\train\Cứu\904150.mp4,Cứu,31,train
data\train\Cứu\915573.mp4,Cứu,31,val
data\train\Cứu\959099.mp4,Cứu,31,train
data\train\Cứu\979995.mp4,Cứu,31,train
data\train\Dạy dỗ\113266.mp4,Dạy dỗ,32,train
data\train\Dạy dỗ\143064.mp4,Dạy dỗ,32,train
data\train\Dạy dỗ\172306.mp4,Dạy dỗ,32,train
data\train\Dạy dỗ\179688.mp4,Dạy dỗ,32,train
data\train\Dạy dỗ\206851.mp4,Dạy dỗ,32,train
data\train\Dạy dỗ\226935.mp4,Dạy dỗ,32,train
data\train\Dạy dỗ\307963.mp4,Dạy dỗ,32,val
data\train\Dạy dỗ\354646.mp4,Dạy dỗ,32,train
data\train\Dạy dỗ\416232.mp4,Dạy dỗ,32,train
data\train\Dạy dỗ\457806.mp4,Dạy dỗ,32,train
data\train\Dạy dỗ\464069.mp4,Dạy dỗ,32,train
data\train\Dạy dỗ\488571.mp4,Dạy dỗ,32,val
data\train\Dạy dỗ\549186.mp4,Dạy dỗ,32,train
data\train\Dạy dỗ\630538.mp4,Dạy dỗ,32,train
data\train\Dạy dỗ\658623.mp4,Dạy dỗ,32,train
data\train\Dạy dỗ\693423.mp4,Dạy dỗ,32,train
data\train\Dạy dỗ\720859.mp4,Dạy dỗ,32,val
data\train\Dạy dỗ\729577.mp4,Dạy dỗ,32,train
data\train\Dạy dỗ\757711.mp4,Dạy dỗ,32,train
data\train\Dạy dỗ\778998.mp4,Dạy dỗ,32,train
data\train\Dạy dỗ\793655.mp4,Dạy dỗ,32,train
data\train\Dạy dỗ\817497.mp4,Dạy dỗ,32,val
data\train\Dạy dỗ\824161.mp4,Dạy dỗ,32,train
data\train\Dạy dỗ\831059.mp4,Dạy dỗ,32,train
data\train\Dạy dỗ\910004.mp4,Dạy dỗ,32,val
data\train\Dạy dỗ\920652.mp4,Dạy dỗ,32,val
data\train\Dạy dỗ\934904.mp4,Dạy dỗ,32,train
data\train\Dạy dỗ\944657.mp4,Dạy dỗ,32,train
data\train\Dạy dỗ\970917.mp4,Dạy dỗ,32,train
data\train\Dạy dỗ\991597.mp4,Dạy dỗ,32,train
data\train\Dễ\190872.mp4,Dễ,33,train
data\train\Dễ\210665.mp4,Dễ,33,train
data\train\Dễ\260422.mp4,Dễ,33,train
data\train\Dễ\284692.mp4,Dễ,33,train
data\train\Dễ\357420.mp4,Dễ,33,train
data\train\Dễ\381433.mp4,Dễ,33,val
data\train\Dễ\383201.mp4,Dễ,33,train
data\train\Dễ\392477.mp4,Dễ,33,train
data\train\Dễ\437960.mp4,Dễ,33,train
data\train\Dễ\479781.mp4,Dễ,33,train
data\train\Dễ\540463.mp4,Dễ,33,train
data\train\Dễ\554582.mp4,Dễ,33,train
data\train\Dễ\556641.mp4,Dễ,33,train
data\train\Dễ\556732.mp4,Dễ,33,train
data\train\Dễ\582071.mp4,Dễ,33,train
data\train\Dễ\587455.mp4,Dễ,33,train
data\train\Dễ\606983.mp4,Dễ,33,train
data\train\Dễ\614013.mp4,Dễ,33,train
data\train\Dễ\647091.mp4,Dễ,33,train
data\train\Dễ\664315.mp4,Dễ,33,train
data\train\Dễ\721254.mp4,Dễ,33,val
data\train\Dễ\745830.mp4,Dễ,33,val
data\train\Dễ\766459.mp4,Dễ,33,val
data\train\Dễ\782054.mp4,Dễ,33,train
data\train\Dễ\841666.mp4,Dễ,33,train
data\train\Dễ\866536.mp4,Dễ,33,train
data\train\Dễ\869440.mp4,Dễ,33,train
data\train\Dễ\912270.mp4,Dễ,33,train
data\train\Dễ\947458.mp4,Dễ,33,train
data\train\Dễ\962276.mp4,Dễ,33,train
data\train\Dễ\965845.mp4,Dễ,33,val
data\train\Dễ\968962.mp4,Dễ,33,train
data\train\Dễ\971084.mp4,Dễ,33,val
data\train\Dễ\990844.mp4,Dễ,33,train
data\train\Dễ\993085.mp4,Dễ,33,val
data\train\Ghét\130094.mp4,Ghét,34,train
data\train\Ghét\290672.mp4,Ghét,34,train
data\train\Ghét\322423.mp4,Ghét,34,train
data\train\Ghét\355709.mp4,Ghét,34,train
data\train\Ghét\370902.mp4,Ghét,34,val
data\train\Ghét\393243.mp4,Ghét,34,train
data\train\Ghét\440802.mp4,Ghét,34,train
data\train\Ghét\452737.mp4,Ghét,34,val
data\train\Ghét\456871.mp4,Ghét,34,train
data\train\Ghét\472060.mp4,Ghét,34,train
data\train\Ghét\497399.mp4,Ghét,34,train
data\train\Ghét\572700.mp4,Ghét,34,val
data\train\Ghét\587282.mp4,Ghét,34,val
data\train\Ghét\611233.mp4,Ghét,34,train
data\train\Ghét\618317.mp4,Ghét,34,train
data\train\Ghét\697530.mp4,Ghét,34,train
data\train\Ghét\725113.mp4,Ghét,34,train
data\train\Ghét\739979.mp4,Ghét,34,train
data\train\Ghét\800646.mp4,Ghét,34,val
data\train\Ghét\835244.mp4,Ghét,34,train
data\train\Ghét\886931.mp4,Ghét,34,train
data\train\Ghét\936587.mp4,Ghét,34,train
data\train\Ghét\992288.mp4,Ghét,34,train
data\train\Giúp\110644.mp4,Giúp,35,val
data\train\Giúp\118080.mp4,Giúp,35,train
data\train\Giúp\189771.mp4,Giúp,35,train
data\train\Giúp\197573.mp4,Giúp,35,train
data\train\Giúp\300337.mp4,Giúp,35,val
data\train\Giúp\332360.mp4,Giúp,35,val
data\train\Giúp\351997.mp4,Giúp,35,train
data\train\Giúp\353080.mp4,Giúp,35,train
data\train\Giúp\355123.mp4,Giúp,35,train
data\train\Giúp\389688.mp4,Giúp,35,val
data\train\Giúp\408528.mp4,Giúp,35,train
data\train\Giúp\421080.mp4,Giúp,35,train
data\train\Giúp\524045.mp4,Giúp,35,train
data\train\Giúp\526170.mp4,Giúp,35,train
data\train\Giúp\569945.mp4,Giúp,35,train
data\train\Giúp\599219.mp4,Giúp,35,train
data\train\Giúp\612311.mp4,Giúp,35,train
data\train\Giúp\614663.mp4,Giúp,35,val
data\train\Giúp\641722.mp4,Giúp,35,train
data\train\Giúp\682144.mp4,Giúp,35,train
data\train\Giúp\682789.mp4,Giúp,35,train
data\train\Giúp\709805.mp4,Giúp,35,train
data\train\Giúp\777278.mp4,Giúp,35,train
data\train\Giúp\796212.mp4,Giúp,35,val
data\train\Giúp\824156.mp4,Giúp,35,train
data\train\Giúp\825391.mp4,Giúp,35,train
data\train\Giúp\846420.mp4,Giúp,35,train
data\train\Giúp\855053.mp4,Giúp,35,train
data\train\Giúp\894993.mp4,Giúp,35,train
data\train\Giúp\931450.mp4,Giúp,35,train
data\train\Ho\114835.mp4,Ho,37,train
data\train\Ho\288158.mp4,Ho,37,val
data\train\Ho\338533.mp4,Ho,37,train
data\train\Ho\416950.mp4,Ho,37,train
data\train\Ho\478411.mp4,Ho,37,train
data\train\Hy sinh\102805.mp4,Hy sinh,41,train
data\train\Hy sinh\134225.mp4,Hy sinh,41,train
data\train\Hy sinh\163156.mp4,Hy sinh,41,train
data\train\Hy sinh\174637.mp4,Hy sinh,41,train
data\train\Hy sinh\178711.mp4,Hy sinh,41,train
data\train\Hy sinh\185131.mp4,Hy sinh,41,val
data\train\Hy sinh\204053.mp4,Hy sinh,41,train
data\train\Hy sinh\264136.mp4,Hy sinh,41,val
data\train\Hy sinh\264686.mp4,Hy sinh,41,train
data\train\Hy sinh\282256.mp4,Hy sinh,41,val
data\train\Hy sinh\317881.mp4,Hy sinh,41,val
data\train\Hy sinh\321275.mp4,Hy sinh,41,train
data\train\Hy sinh\342720.mp4,Hy sinh,41,train
data\train\Hy sinh\351516.mp4,Hy sinh,41,val
data\train\Hy sinh\377501.mp4,Hy sinh,41,train
data\train\Hy sinh\396451.mp4,Hy sinh,41,train
data\train\Hy sinh\402099.mp4,Hy sinh,41,train
data\train\Hy sinh\405407.mp4,Hy sinh,41,train
data\train\Hy sinh\420214.mp4,Hy sinh,41,train
data\train\Hy sinh\528361.mp4,Hy sinh,41,train
data\train\Hy sinh\549660.mp4,Hy sinh,41,train
data\train\Hy sinh\572387.mp4,Hy sinh,41,train
data\train\Hy sinh\576086.mp4,Hy sinh,41,val
data\train\Hy sinh\592738.mp4,Hy sinh,41,train
data\train\Hy sinh\678805.mp4,Hy sinh,41,train
data\train\Hy sinh\696251.mp4,Hy sinh,41,val
data\train\Hy sinh\717113.mp4,Hy sinh,41,train
data\train\Hy sinh\722656.mp4,Hy sinh,41,train
data\train\Hy sinh\739244.mp4,Hy sinh,41,train
data\train\Hy sinh\751194.mp4,Hy sinh,41,train
data\train\Hy sinh\755900.mp4,Hy sinh,41,train
data\train\Hy sinh\792509.mp4,Hy sinh,41,train
data\train\Hy sinh\822858.mp4,Hy sinh,41,train
data\train\Hy sinh\837135.mp4,Hy sinh,41,train
data\train\Hy sinh\841296.mp4,Hy sinh,41,train
data\train\Hy sinh\876039.mp4,Hy sinh,41,train
data\train\Hy sinh\899787.mp4,Hy sinh,41,train
data\train\Hâm mộ\205409.mp4,Hâm mộ,36,val
data\train\Hâm mộ\225362.mp4,Hâm mộ,36,train
data\train\Hâm mộ\226516.mp4,Hâm mộ,36,train
data\train\Hâm mộ\294143.mp4,Hâm mộ,36,train
data\train\Hâm mộ\300845.mp4,Hâm mộ,36,train
data\train\Hâm mộ\301939.mp4,Hâm mộ,36,train
data\train\Hâm mộ\303547.mp4,Hâm mộ,36,train
data\train\Hâm mộ\326895.mp4,Hâm mộ,36,train
data\train\Hâm mộ\341736.mp4,Hâm mộ,36,val
data\train\Hâm mộ\363615.mp4,Hâm mộ,36,train
data\train\Hâm mộ\384076.mp4,Hâm mộ,36,val
data\train\Hâm mộ\389930.mp4,Hâm mộ,36,val
data\train\Hâm mộ\396745.mp4,Hâm mộ,36,train
data\train\Hâm mộ\410636.mp4,Hâm mộ,36,val
data\train\Hâm mộ\421517.mp4,Hâm mộ,36,train
data\train\Hâm mộ\430876.mp4,Hâm mộ,36,train
data\train\Hâm mộ\446859.mp4,Hâm mộ,36,train
data\train\Hâm mộ\460455.mp4,Hâm mộ,36,train
data\train\Hâm mộ\468900.mp4,Hâm mộ,36,train
data\train\Hâm mộ\486945.mp4,Hâm mộ,36,train
data\train\Hâm mộ\546173.mp4,Hâm mộ,36,train
data\train\Hâm mộ\575786.mp4,Hâm mộ,36,train
data\train\Hâm mộ\596249.mp4,Hâm mộ,36,train
data\train\Hâm mộ\607719.mp4,Hâm mộ,36,train
data\train\Hâm mộ\650121.mp4,Hâm mộ,36,train
data\train\Hâm mộ\656711.mp4,Hâm mộ,36,train
data\train\Hâm mộ\661894.mp4,Hâm mộ,36,train
data\train\Hâm mộ\677124.mp4,Hâm mộ,36,train
data\train\Hâm mộ\680358.mp4,Hâm mộ,36,train
data\train\Hâm mộ\718226.mp4,Hâm mộ,36,train
data\train\Hâm mộ\725780.mp4,Hâm mộ,36,train
data\train\Hâm mộ\823688.mp4,Hâm mộ,36,train
data\train\Hâm mộ\836996.mp4,Hâm mộ,36,train
data\train\Hâm mộ\856321.mp4,Hâm mộ,36,val
data\train\Hâm mộ\859782.mp4,Hâm mộ,36,val
data\train\Hâm mộ\874483.mp4,Hâm mộ,36,val
data\train\Hâm mộ\878967.mp4,Hâm mộ,36,train
data\train\Hâm mộ\882169.mp4,Hâm mộ,36,train
data\train\Hâm mộ\897135.mp4,Hâm mộ,36,train
data\train\Hâm mộ\899213.mp4,Hâm mộ,36,train
data\train\Hâm mộ\973074.mp4,Hâm mộ,36,train
data\train\Hôm nay\112861.mp4,Hôm nay,38,train
data\train\Hôm nay\147726.mp4,Hôm nay,38,train
data\train\Hôm nay\157174.mp4,Hôm nay,38,val
data\train\Hôm nay\207570.mp4,Hôm nay,38,train
data\train\Hôm nay\232413.mp4,Hôm nay,38,train
data\train\Hôm nay\232731.mp4,Hôm nay,38,train
data\train\Hôm nay\387636.mp4,Hôm nay,38,val
data\train\Hôm nay\398151.mp4,Hôm nay,38,val
data\train\Hôm nay\406327.mp4,Hôm nay,38,train
data\train\Hôm nay\614723.mp4,Hôm nay,38,train
data\train\Hôm nay\660081.mp4,Hôm nay,38,train
data\train\Hôm nay\680238.mp4,Hôm nay,38,train
data\train\Hôm nay\701949.mp4,Hôm nay,38,train
data\train\Hôm nay\768854.mp4,Hôm nay,38,train
data\train\Hôm nay\831295.mp4,Hôm nay,38,train
data\train\Hôm nay\842411.mp4,Hôm nay,38,train
data\train\Hôm nay\889359.mp4,Hôm nay,38,train
data\train\Họ\153872.mp4,Họ,39,train
data\train\Họ\156213.mp4,Họ,39,train
data\train\Họ\168517.mp4,Họ,39,train
data\train\Họ\177680.mp4,Họ,39,train
data\train\Họ\189318.mp4,Họ,39,val
data\train\Họ\219629.mp4,Họ,39,train
data\train\Họ\224205.mp4,Họ,39,train
data\train\Họ\256445.mp4,Họ,39,train
data\train\Họ\259097.mp4,Họ,39,train
data\train\Họ\293319.mp4,Họ,39,train
data\train\Họ\336650.mp4,Họ,39,train
data\train\Họ\360247.mp4,Họ,39,train
data\train\Họ\364742.mp4,Họ,39,train
data\train\Họ\418594.mp4,Họ,39,train
data\train\Họ\457256.mp4,Họ,39,train
data\train\Họ\520172.mp4,Họ,39,train
data\train\Họ\536390.mp4,Họ,39,train
data\train\Họ\561865.mp4,Họ,39,train
data\train\Họ\592198.mp4,Họ,39,train
data\train\Họ\600935.mp4,Họ,39,train
data\train\Họ\601968.mp4,Họ,39,train
